Locality,Period,Date,Gite number,Gite number,Positivity,Gite type,Exposition,Vegetation,gps: 30 p,gps: utm,gps: altitude,Gite permeter,Distance from home,Gite nature ,Gite productivity,Water movement,Turbidity gite,Depth,Debris,Predator,Other spinless,Study arm,Treatment number,Deep number,L1-Anopheles spp.,L2-Anopheles spp.,L3-Anopheles spp.,L4-Anopheles spp.,L1-Culex spp.,L2-Culex spp.,L3-Culex spp.,L4-Culex spp.,L1-Aedes spp.,L2-Aedes spp.,L3-Aedes spp.,L4-Aedes spp.,Nymphe,Total.anopheles,Total.culex,Total.aedes,An. L1L2,An. L3L4,Cx.L1L2,Cx.L3L4,Ae.L1L2,Ae.L3L4,dAn. L1L2,dAn. L3L4,dCx.L1L2,dCx.L3L4,dAe.L1L2,dAe.L3L4,dTotal.anopheles,dTotal.culex,dTotal.aedes,dnymph
Nambatiourkaha,rain season,29/11/2019,nanov008,8,water,reflew shower ,sunny,grassy,222648,1029854,347,< 1 m,< 100 m,permanent,negative,stagnant,tubid,"< 0,5 m",organic matter,absent,others,LLIN + Bti,trt16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nambatiourkaha,rain season,29/11/2019,nanov009,9,water,reflew shower ,sunny,grassy,222647,1029719,325,< 1 m,< 100 m,permanent,negative,stagnant,opaque,"< 0,5 m",organic matter,absent,dipterea,LLIN + Bti,trt16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nambatiourkaha,rain season,29/11/2019,nanov010,10,water,rise paddy,sunny,grassy,222159,1029419,315,? 10 m,100-500 m,temporary,positive,stagnant,transparente,"< 0,5 m",organic matter,aquatic insect,annelid,LLIN + Bti,trt16,20,3,4,2,0,0,0,0,0,0,0,0,0,0,9,0,0,9,7,2,0,0,0,0,0.35,0.1,0,0,0,0.005,0.45,0,0
Nambatiourkaha,rain season,29/11/2019,nanov011,11,water,footprint,sunny,grassy,222159,1029366,315,< 1 m,100-500 m,temporary,positive,stagnant,muddy,"< 0,5 m",organic matter,absent,annelid,LLIN + Bti,trt16,5,2,4,2,1,2,3,2,0,0,0,0,0,5,9,7,0,16,6,3,5,2,0,0,1.2,0.6,1,0.4,0,0.12,1.8,1.4,0
Nambatiourkaha,rain season,29/11/2019,nanov012,12,water,rise paddy,sunny,grassy,222132,1029503,346,? 10 m,100-500 m,permanent,negative,flowing,transparente,"< 0,5 m",organic matter,amphibian,mollusk,LLIN + Bti,trt16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nambatiourkaha,rain season,29/11/2019,nanov013,13,water,rise paddy,sunny,grassy,222328,1030030,304,? 10 m,100-500 m,permanent,negative,flowing,transparente,"< 0,5 m",organic matter,aquatic insect,mollusk,LLIN + Bti,trt16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nambatiourkaha,rain season,29/11/2019,nanov014,14,water,puddle,sunny,grassy,222344,1029987,315,< 1 m,100-500 m,temporary,positive,stagnant,transparente,"< 0,5 m",organic matter,aquatic insect,heteropterea,LLIN + Bti,trt16,5,4,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,6,0,0,0,0,0,1.2,0,0,0,0,0,1.2,0,0
Nambatiourkaha,rain season,29/11/2019,nanov015,15,water,puddle,sunny,grassy,222326,1029960,314,< 1 m,100-500 m,temporary,positive,stagnant,muddy,"< 0,5 m",organic matter,amphibian,annelid,LLIN + Bti,trt16,5,8,7,4,3,1,4,3,0,0,0,0,0,5,22,8,0,30,15,7,5,3,0,0,3,1.4,1,0.6,0,0.28,4.4,1.6,0
Nambatiourkaha,rain season,29/11/2019,nanov016,16,water,puddle,sunny,grassy,222287,1029936,332,< 1 m,100-500 m,temporary,positive,stagnant,transparente,"< 0,5 m",organic matter,aquatic insect,annelid,LLIN + Bti,trt16,5,5,3,1,0,3,5,1,2,0,0,0,0,0,9,11,0,20,8,1,8,3,0,0,1.6,0.2,1.6,0.6,0,0.04,1.8,2.2,0
Nambatiourkaha,rain season,29/11/2019,nanov017,17,water,rise paddy,sunny,grassy,222234,1029868,310,1-10 m,100-500 m,permanent,negative,flowing,tubid,"< 0,5 m",organic matter,amphibian,absent,LLIN + Bti,trt16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nambatiourkaha,rain season,29/11/2019,nanov018,18,water,rise paddy,sunny,grassy,222179,1029804,325,1-10 m,100-500 m,permanent,positive,stagnant,tubid,"< 0,5 m",organic matter,amphibian,mollusk,LLIN + Bti,trt16,10,3,2,1,0,1,4,2,0,0,0,0,0,0,6,7,0,13,5,1,5,2,0,0,0.5,0.1,0.5,0.2,0,0.01,0.6,0.7,0
Nambatiourkaha,rain season,29/11/2019,nanov019,19,water,rise paddy,sunny,grassy,222178,1029778,319,? 10 m,100-500 m,permanent,negative,stagnant,transparente,"< 0,5 m",organic matter,amphibian,mollusk,LLIN + Bti,trt16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nambatiourkaha,rain season,29/11/2019,nanov020,20,water,pool,sunny,grassy,222148,1029705,315,1-10 m,100-500 m,temporary,negative,stagnant,tubid,"< 0,5 m",organic matter,aquatic insect,absent,LLIN + Bti,trt16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nambatiourkaha,rain season,29/11/2019,nanov021,21,water,rise paddy,sunny,grassy,222157,1029715,345,1-10 m,100-500 m,permanent,negative,stagnant,transparente,"< 0,5 m",organic matter,amphibian,absent,LLIN + Bti,trt16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nambatiourkaha,rain season,29/11/2019,nanov022,22,water,rise paddy,sunny,grassy,222862,1030189,339,? 10 m,100-500 m,permanent,negative,stagnant,transparente,"< 0,5 m",organic matter,amphibian,absent,LLIN + Bti,trt16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nambatiourkaha,rain season,29/11/2019,nanov023,23,water,footprint,sunny,grassy,222461,1030659,310,< 1 m,100-500 m,temporary,negative,stagnant,muddy,"< 0,5 m",organic matter,absent,annelid,LLIN + Bti,trt16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nambatiourkaha,rain season,29/11/2019,nanov024,24,water,rise paddy,sunny,grassy,223321,1030672,311,1-10 m,100-500 m,permanent,negative,stagnant,tubid,"< 0,5 m",organic matter,aquatic insect,annelid,LLIN + Bti,trt16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nambatiourkaha,rain season,29/11/2019,nanov025,25,water,rise paddy,sunny,grassy,223285,1030669,334,? 10 m,? 500 m,permanent,negative,stagnant,opaque,"< 0,5 m",organic matter,aquatic insect,beetles,LLIN + Bti,trt16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nambatiourkaha,rain season,29/11/2019,nanov026,26,water,rise paddy,sunny,grassy,223119,1030617,313,1-10 m,? 500 m,permanent,negative,stagnant,opaque,"< 0,5 m",organic matter,aquatic insect,annelid,LLIN + Bti,trt16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nambatiourkaha,rain season,29/11/2019,nanov027,27,water,rise paddy,sunny,grassy,223050,1030594,309,1-10 m,? 500 m,permanent,negative,stagnant,opaque,"< 0,5 m",organic matter,aquatic insect,mollusk,LLIN + Bti,trt16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nambatiourkaha,rain season,29/11/2019,nanov028,28,water,rise paddy,sunny,grassy,222996,1030601,305,? 10 m,100-500 m,permanent,negative,stagnant,transparente,"< 0,5 m",organic matter,aquatic insect,mollusk,LLIN + Bti,trt16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nambatiourkaha,rain season,29/11/2019,nanov029,29,water,puddle,sunny,grassy,222974,1030540,308,< 1 m,100-500 m,temporary,negative,stagnant,transparente,"< 0,5 m",organic matter,aquatic insect,mollusk,LLIN + Bti,trt16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nambatiourkaha,rain season,29/11/2019,nanov030,30,water,rise paddy,sunny,grassy,222890,1030479,307,1-10 m,100-500 m,permanent,positive,stagnant,transparente,"< 0,5 m",organic matter,amphibian,mollusk,LLIN + Bti,trt16,10,3,5,1,2,0,0,0,0,0,0,0,0,0,11,0,0,11,8,3,0,0,0,0,0.8,0.3,0,0,0,0.03,1.1,0,0
Nambatiourkaha,rain season,29/11/2019,nanov031,31,water,canary,shady,no grassy,222654,1029948,320,< 1 m,< 100 m,permanent,negative,stagnant,tubid,"< 0,5 m",absent,absent,absent,LLIN + Bti,trt16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nambatiourkaha,rain season,29/11/2019,nanov032,32,water,canary,shady,no grassy,215460,1022365,336,< 1 m,< 100 m,permanent,positive,stagnant,tubid,"< 0,5 m",organic matter,absent,absent,LLIN + Bti,trt16,5,0,0,0,0,0,0,0,0,7,11,8,4,8,0,0,30,30,0,0,0,0,18,12,0,0,0,0,3.6,0,0,0,6
Kolekaha,rain season,30/11/2019,konov001,1,water,reflew shower ,sunny,no grassy,222563,1027738,339,< 1 m,< 100 m,permanent,negative,stagnant,opaque,"< 0,5 m",organic matter,absent,dipterea,LLIN,trt16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kolekaha,rain season,30/11/2019,konov002,2,water,reflew shower ,sunny,grassy,222814,1027761,330,< 1 m,< 100 m,permanent,negative,stagnant,opaque,"< 0,5 m",organic matter,absent,others,LLIN,trt16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kolekaha,rain season,30/11/2019,konov003,3,water,reflew shower ,sunny,grassy,222900,1027375,362,< 1 m,< 100 m,permanent,negative,stagnant,tubid,"< 0,5 m",organic matter,absent,others,LLIN,trt16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kolekaha,rain season,30/11/2019,konov004,4,water,reflew shower ,sunny,grassy,222750,1027563,329,< 1 m,< 100 m,permanent,negative,stagnant,opaque,"< 0,5 m",organic matter,absent,others,LLIN,trt16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kolekaha,rain season,30/11/2019,konov005,5,water,village pump,sunny,grassy,222772,1027625,332,< 1 m,< 100 m,permanent,positive,stagnant,transparente,"< 0,5 m",organic matter,absent,annelid,LLIN,trt16,5,16,17,13,15,25,8,13,13,0,0,0,0,10,61,59,0,120,33,28,33,26,0,0,6.6,5.6,6.6,5.2,0,1.12,12.2,11.8,0
Kolekaha,rain season,30/11/2019,konov006,6,water,reflew shower ,sunny,no grassy,222808,1027654,331,< 1 m,< 100 m,permanent,negative,stagnant,tubid,"< 0,5 m",organic matter,absent,dipterea,LLIN,trt16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kolekaha,rain season,30/11/2019,konov007,7,water,reflew shower ,sunny,no grassy,222765,1027706,340,< 1 m,< 100 m,permanent,negative,stagnant,transparente,"< 0,5 m",organic matter,absent,others,LLIN,trt16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kolekaha,rain season,30/11/2019,konov008,8,water,river edge ,sunny,grassy,223386,1027799,311,? 10 m,? 500 m,permanent,negative,flowing,transparente,"0,5-1 m",organic matter,fish,mollusk,LLIN,trt16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kolekaha,rain season,30/11/2019,konov009,9,water,river edge ,sunny,grassy,223446,1027840,318,? 10 m,? 500 m,permanent,positive,flowing,transparente,"0,5-1 m",organic matter,fish,spider,LLIN,trt16,20,4,7,12,16,32,47,24,6,0,0,0,0,9,39,109,0,148,11,28,79,30,0,0,0.55,1.4,3.95,1.5,0,0.07,1.95,5.45,0
Kolekaha,rain season,30/11/2019,konov010,10,water,rise paddy,sunny,grassy,223472,1027875,326,? 10 m,? 500 m,permanent,positive,stagnant,transparente,"< 0,5 m",organic matter,aquatic insect,absent,LLIN,trt16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kolekaha,rain season,30/11/2019,konov011,11,water,river edge ,sunny,grassy,223491,1027893,324,? 10 m,? 500 m,permanent,positive,flowing,transparente,?1 m,organic matter,fish,absent,LLIN,trt16,20,13,26,17,14,0,0,0,0,0,0,0,0,4,70,0,0,70,39,31,0,0,0,0,1.95,1.55,0,0,0,0.0775,3.5,0,0
Kolekaha,rain season,30/11/2019,konov012,12,water,river edge ,sunny,grassy,223507,1027910,320,? 10 m,? 500 m,permanent,negative,flowing,transparente,?1 m,organic matter,fish,heteropterea,LLIN,trt16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kolekaha,rain season,30/11/2019,konov013,13,water,pool,sunny,grassy,223499,1027907,351,? 10 m,100-500 m,permanent,positive,stagnant,transparente,"< 0,5 m",organic matter,aquatic insect,absent,LLIN,trt16,20,7,13,17,25,0,0,0,0,0,0,0,0,13,62,0,0,62,20,42,0,0,0,0,1,2.1,0,0,0,0.105,3.1,0,0
Kolekaha,rain season,30/11/2019,konov014,14,water,river edge ,sunny,grassy,223322,1027673,323,? 10 m,100-500 m,permanent,positive,flowing,transparente,"< 0,5 m",organic matter,aquatic insect,absent,LLIN,trt16,20,2,4,5,3,0,0,0,0,0,0,0,0,2,14,0,0,14,6,8,0,0,0,0,0.3,0.4,0,0,0,0.02,0.7,0,0
Kolekaha,rain season,30/11/2019,konov015,15,water,rise paddy,sunny,grassy,223499,1027893,351,? 10 m,100-500 m,permanent,positive,stagnant,transparente,"< 0,5 m",organic matter,aquatic insect,annelid,LLIN,trt16,20,8,14,8,16,0,0,0,0,0,0,0,0,3,46,0,0,46,22,24,0,0,0,0,1.1,1.2,0,0,0,0.06,2.3,0,0
Kolekaha,rain season,30/11/2019,konov016,16,water,rise paddy,sunny,grassy,223260,1027665,320,? 10 m,100-500 m,permanent,positive,stagnant,transparente,"< 0,5 m",organic matter,amphibian,absent,LLIN,trt16,20,28,19,12,47,0,0,0,0,0,0,0,0,13,106,0,0,106,47,59,0,0,0,0,2.35,2.95,0,0,0,0.1475,5.3,0,0
Kolekaha,rain season,30/11/2019,konov017,17,water,rise paddy,sunny,grassy,223256,1027647,330,1-10 m,100-500 m,permanent,positive,flowing,transparente,"< 0,5 m",organic matter,aquatic insect,mollusk,LLIN,trt16,10,13,27,9,15,0,0,0,0,0,0,0,0,12,64,0,0,64,40,24,0,0,0,0,4,2.4,0,0,0,0.24,6.4,0,0
Kolekaha,rain season,30/11/2019,konov018,18,water,rise paddy,sunny,grassy,223205,1027653,318,1-10 m,100-500 m,permanent,positive,stagnant,transparente,"< 0,5 m",organic matter,amphibian,heteropterea,LLIN,trt16,10,9,12,6,27,0,0,0,0,0,0,0,0,7,54,0,0,54,21,33,0,0,0,0,2.1,3.3,0,0,0,0.33,5.4,0,0
Kolekaha,rain season,30/11/2019,konov019,19,water,puddle,sunny,grassy,223167,1027637,327,< 1 m,100-500 m,temporary,positive,stagnant,transparente,"< 0,5 m",organic matter,aquatic insect,absent,LLIN,trt16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kolekaha,rain season,30/11/2019,konov020,20,water,puddle,sunny,grassy,223099,1027604,317,< 1 m,100-500 m,temporary,positive,stagnant,transparente,"< 0,5 m",organic matter,aquatic insect,absent,LLIN,trt16,5,13,15,7,12,0,0,0,0,0,0,0,0,0,47,0,0,47,28,19,0,0,0,0,5.6,3.8,0,0,0,0.76,9.4,0,0
Kolekaha,rain season,30/11/2019,konov021,21,water,pool,sunny,grassy,223053,1027576,308,? 10 m,100-500 m,permanent,positive,stagnant ,transparente,"< 0,5 m",organic matter,fish,mollusk,LLIN,trt16,20,17,12,9,23,0,0,0,0,0,0,0,0,9,61,0,0,61,29,32,0,0,0,0,1.45,1.6,0,0,0,0.08,3.05,0,0
Kolekaha,rain season,30/11/2019,konov022,22,water,rise paddy,sunny,grassy,223014,1027565,322,1-10 m,100-500 m,permanent,positive,stagnant,transparente,"< 0,5 m",organic matter,amphibian,mollusk,LLIN,trt16,10,12,26,14,27,0,0,0,0,0,0,0,0,14,79,0,0,79,38,41,0,0,0,0,3.8,4.1,0,0,0,0.41,7.9,0,0
Kolekaha,rain season,30/11/2019,konov023,23,water,puddle,sunny,grassy,222954,1027542,357,< 1 m,100-500 m,temporary,negative,stagnant,muddy,"< 0,5 m",organic matter,aquatic insect,annelid,LLIN,trt16,5,15,24,19,18,0,8,15,21,0,0,0,0,11,76,44,0,120,39,37,8,36,0,0,7.8,7.4,1.6,7.2,0,1.48,15.2,8.8,0
Kolekaha,rain season,30/11/2019,konov024,24,water,rise paddy,sunny,grassy,222958,1027502,321,1-10 m,100-500 m,temporary,positive,stagnant,transparente,"< 0,5 m",organic matter,aquatic insect,absent,LLIN,trt16,10,4,8,6,5,0,0,0,0,0,0,0,0,3,23,0,0,23,12,11,0,0,0,0,1.2,1.1,0,0,0,0.11,2.3,0,0
Kolekaha,rain season,30/11/2019,konov025,25,water,rise paddy,sunny,grassy,222913,1027366,319,1-10 m,100-500 m,permanent,positive,flowing,transparente,"< 0,5 m",organic matter,amphibian,mollusk,LLIN,trt16,10,15,12,11,18,12,34,105,22,0,0,0,0,44,56,173,0,229,27,29,46,127,0,0,2.7,2.9,4.6,12.7,0,0.29,5.6,17.3,0
Kolekaha,rain season,30/11/2019,konov026,26,water,rise paddy,sunny,grassy,222966,1027362,319,1-10 m,100-500 m,permanent,positive,stagnant,transparente,"< 0,5 m",organic matter,aquatic insect,absent,LLIN,trt16,10,2,6,1,4,4,11,8,15,0,0,0,0,7,13,38,0,51,8,5,15,23,0,0,0.8,0.5,1.5,2.3,0,0.05,1.3,3.8,0
Kolekaha,rain season,30/11/2019,konov027,27,water,rise paddy,sunny,grassy,222928,1027471,322,1-10 m,100-500 m,temporary,positive,stagnant,tubid,"< 0,5 m",organic matter,amphibian,absent,LLIN,trt16,10,13,18,15,26,18,12,15,21,0,0,0,0,9,72,66,0,138,31,41,30,36,0,0,3.1,4.1,3,3.6,0,0.41,7.2,6.6,0
Kolekaha,rain season,30/11/2019,konov028,28,water,pool,sunny,grassy,222974,1027349,316,? 10 m,100-500 m,temporary,positive,stagnant,tubid,"< 0,5 m",organic matter,fish,absent,LLIN,trt16,20,2,5,2,4,13,12,8,15,0,0,0,0,13,13,48,0,61,7,6,25,23,0,0,0.35,0.3,1.25,1.15,0,0.015,0.65,2.4,0
Kolekaha,rain season,30/11/2019,konov029,29,water,puddle,sunny,grassy,222970,1027325,326,1-10 m,100-500 m,temporary,positive,stagnant,tubid,"< 0,5 m",organic matter,fish,annelid,LLIN,trt16,10,8,18,6,13,6,4,3,7,0,0,0,0,4,45,20,0,65,26,19,10,10,0,0,2.6,1.9,1,1,0,0.19,4.5,2,0
Kolekaha,rain season,30/11/2019,konov030,30,water,rise paddy,sunny,grassy,222917,1027345,321,1-10 m,100-500 m,permanent,negative,stagnant,tubid,"< 0,5 m",organic matter,amphibian,annelid,LLIN,trt16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kolekaha,rain season,30/11/2019,konov031,31,water,canary,shady,no grassy,,,,< 1 m,< 100 m,permanent,positive,stagnant,tubid,"< 0,5 m",organic matter,absent,absent,LLIN,trt16,5,0,0,0,0,0,0,0,0,3,6,3,13,6,0,0,25,25,0,0,0,0,9,16,0,0,0,0,1.8,0,0,0,5
Kolekaha,rain season,30/11/2019,konov032,32,water,canary,shady,no grassy,,,,< 1 m,< 100 m,permanent,positive,stagnant,tubid,"< 0,5 m",organic matter,absent,absent,LLIN,trt16,5,0,0,0,0,12,9,4,8,17,23,12,34,25,0,33,86,119,0,0,21,12,40,46,0,0,4.2,2.4,8,0,0,6.6,17.2
Kolekaha,rain season,30/11/2019,konov033,33,water,canary,shady,no grassy,222900,1027375,362,< 1 m,< 100 m,permanent,positive,stagnant,transparente,"< 0,5 m",organic matter,absent,absent,LLIN,trt16,5,0,0,0,0,7,13,8,12,0,0,0,0,7,0,40,0,40,0,0,20,20,0,0,0,0,4,4,0,0,0,8,0
Lofinekaha,rain season,28/11/2019,lonov001,1,water,reflew shower ,sunny,grassy,213618,1028186,335,< 1 m,< 100 m,permanent,positive,stagnant,tubid,"< 0,5 m",organic matter,absent,others,LLIN,trt16,5,13,6,17,9,0,0,0,0,0,0,0,0,12,45,0,0,45,19,26,0,0,0,0,3.8,5.2,0,0,0,1.04,9,0,0
Lofinekaha,rain season,28/11/2019,lonov002,2,water,village pump,sunny,no grassy,213608,1028151,329,1-10 m,< 100 m,permanent,positive,stagnant,transparente,"< 0,5 m",organic matter,amphibian,annelid,LLIN,trt16,10,14,9,13,16,0,0,0,0,0,0,0,0,0,52,0,0,52,23,29,0,0,0,0,2.3,2.9,0,0,0,0.29,5.2,0,0
Lofinekaha,rain season,28/11/2019,lonov003,3,water,village pump,sunny,no grassy,213857,1028238,334,< 1 m,< 100 m,permanent,negative,stagnant,transparente,"< 0,5 m",organic matter,absent,annelid,LLIN,trt16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lofinekaha,rain season,28/11/2019,lonov004,4,water,reflew shower ,sunny,grassy,213909,1028090,337,< 1 m,< 100 m,permanent,negative,stagnant,opaque,"< 0,5 m",organic matter,absent,others,LLIN,trt16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lofinekaha,rain season,28/11/2019,lonov005,5,water,reflew shower ,sunny,grassy,213637,1028171,346,< 1 m,< 100 m,permanent,negative,stagnant,opaque,"< 0,5 m",organic matter,absent,dipterea,LLIN,trt16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lofinekaha,rain season,28/11/2019,lonov006,6,water,reflew shower ,sunny,grassy,213385,1028191,326,< 1 m,< 100 m,permanent,positive,stagnant,opaque,"< 0,5 m",organic matter,absent,others,LLIN,trt16,5,21,27,38,23,0,0,0,0,0,0,0,0,21,109,0,0,109,48,61,0,0,0,0,9.6,12.2,0,0,0,2.44,21.8,0,0
Lofinekaha,rain season,28/11/2019,lonov007,7,water,reflew shower ,sunny,grassy,213569,1028235,345,< 1 m,< 100 m,permanent,positive,stagnant,tubid,"< 0,5 m",organic matter,absent,others,LLIN,trt16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lofinekaha,rain season,28/11/2019,lonov008,8,water,reflew shower ,sunny,grassy,214007,1028325,332,< 1 m,< 100 m,permanent,positive,stagnant,opaque,"< 0,5 m",organic matter,absent,dipterea,LLIN,trt16,5,0,0,0,0,12,7,10,13,0,0,0,0,12,0,42,0,42,0,0,19,23,0,0,0,0,3.8,4.6,0,0,0,8.4,0
Lofinekaha,rain season,27/10/2019,lonov009,9,water,rise paddy,sunny,grassy,214185,1028507,326,1-10 m,100-500 m,permanent,positive,stagnant,transparente,"< 0,5 m",organic matter,amphibian,absent,LLIN,trt14,10,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lofinekaha,rain season,28/11/2019,lonov010,10,water,river edge ,sunny,grassy,214166,1028494,320,? 10 m,100-500 m,permanent,positive,flowing,transparente," 0,5-1 m",organic matter,amphibian,beetles,LLIN,trt16,20,12,17,23,15,5,13,1,8,0,0,0,0,11,67,27,0,94,29,38,18,9,0,0,1.45,1.9,0.9,0.45,0,0.095,3.35,1.35,0
Lofinekaha,rain season,28/11/2019,lonov011,11,water,rise paddy,sunny,grassy,214166,1028520,328,? 10 m,100-500 m,permanent,positive,stagnant,tubid,"< 0,5 m",organic matter,amphibian,absent,LLIN,trt16,20,0,0,0,0,12,5,7,9,0,0,0,0,9,0,33,0,33,0,0,17,16,0,0,0,0,0.85,0.8,0,0,0,1.65,0
Lofinekaha,rain season,28/11/2019,lonov012,12,water,rise paddy,sunny,grassy,214195,1028494,325,1-10 m,100-500 m,permanent,positive,stagnant,transparente,"< 0,5 m",organic matter,amphibian,beetles,LLIN,trt16,10,4,8,6,5,13,0,7,4,0,0,0,0,7,23,24,0,47,12,11,13,11,0,0,1.2,1.1,1.3,1.1,0,0.11,2.3,2.4,0
Lofinekaha,rain season,28/11/2019,lonov013,13,water,rise paddy,sunny,grassy,214231,1028486,330,? 10 m,100-500 m,permanent,positive,stagnant,transparente,"< 0,5 m",organic matter,amphibian,mollusk,LLIN,trt16,20,13,25,18,14,0,0,0,0,0,0,0,0,13,70,0,0,70,38,32,0,0,0,0,1.9,1.6,0,0,0,0.08,3.5,0,0
Lofinekaha,rain season,28/11/2019,lonov014,14,water,rise paddy,sunny,grassy,214236,1028530,333,1-10 m,100-500 m,permanent,positive,stagnant,transparente,"< 0,5 m",organic matter,amphibian,absent,LLIN,trt16,10,12,21,6,13,0,0,0,0,0,0,0,0,8,52,0,0,52,33,19,0,0,0,0,3.3,1.9,0,0,0,0.19,5.2,0,0
Lofinekaha,rain season,28/11/2019,lonov015,15,water,rise paddy,sunny,grassy,214234,1028522,330,? 10 m,? 500 m,permanent,negative,stagnant,transparente,"< 0,5 m",organic matter,amphibian,annelid,LLIN,trt16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lofinekaha,rain season,28/11/2019,lonov016,16,water,rise paddy,sunny,grassy,213339,1028360,322,? 10 m,? 500 m,permanent,positive,stagnant,transparente,"< 0,5 m",organic matter,aquatic insect,heteropterea,LLIN,trt16,20,13,7,13,6,0,0,0,0,0,0,0,0,7,39,0,0,39,20,19,0,0,0,0,1,0.95,0,0,0,0.0475,1.95,0,0
