Date,Month,Year,Site #,House #,Basline period=0; intervention period=1,Larviciding site no=0; yes=1,"season (dry=1, long rain=2, short rain =3)",Adults slept in house last night,Children slept in house last night,total sleepers,Insecticide sprayed last night,Coil used last night,Treated net used last night in house,GAMBIAE males,GA empty,GA Fed,GA H gravid,GA gravid,GA TOT,Fed An ambiae per person,FUNESTUS males,FU empty,FU Fed,FU H gravid,FU gravid,FU TOT,Fed An funestus per person,CULEX males,CU empty,CU Fed,CU H gravid,CU gravid,CU TOT,Fed Culex per person,RUFIPES males,RU empty,RU Fed,RU H gra,RU gravid,RU TOT,Fed An rufipes per person
1/22/04,1,2004,1,1,0,1,1,2,3,5,0,0,0,3,0,2,1,0,6,0.4,0,0,1,0,0,1,0.2,2,0,1,0,0,3,0.2,0,0,0,0,0,0,0
1/23/04,1,2004,1,2,0,1,1,3,3,6,0,0,0,4,2,3,5,0,14,0.5,0,0,0,0,0,0,0,1,1,0,1,1,4,0,0,0,0,0,0,0,0
1/23/04,1,2004,1,3,0,1,1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.2,3,0,0,0,0,3,0,0,0,0,0,0,0,0
1/23/04,1,2004,1,4,0,1,1,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,7,0.5,2,0,0,2,1,5,0,0,0,0,0,0,0,0
1/23/04,1,2004,1,5,0,1,1,2,0,2,0,0,0,1,0,11,11,0,23,5.5,0,0,0,3,0,3,0,11,2,0,5,1,19,0,0,0,0,0,0,0,0
1/23/04,1,2004,1,6,0,1,1,2,2,4,0,1,0,3,0,3,5,0,11,0.75,0,0,0,0,0,0,0,3,2,0,6,0,11,0,0,0,0,0,0,0,0
1/23/04,1,2004,1,7,0,1,1,2,2,4,0,0,0,0,0,1,0,0,1,0.25,4,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1/23/04,1,2004,1,8,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,7,0,1,2,0,10,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0
1/22/04,1,2004,1,9,0,1,1,4,0,4,0,0,0,2,0,1,1,1,5,0.25,0,0,1,1,0,2,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/04,1,2004,1,10,0,1,1,1,0,1,0,0,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,16,4,1,0,7,28,1,0,0,0,0,0,0,0
2/18/04,2,2004,1,1,0,1,1,2,3,5,0,0,0,0,0,4,6,1,11,0.8,0,0,0,1,1,2,0,2,0,0,0,1,3,0,0,0,0,0,0,0,0
2/18/04,2,2004,1,2,0,1,1,2,2,4,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2/18/04,2,2004,1,3,0,1,1,2,3,5,0,0,0,2,0,2,3,0,7,0.4,1,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
2/18/04,2,2004,1,4,0,1,1,3,3,6,0,0,0,0,0,2,0,0,2,0.333333333,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/18/04,2,2004,1,5,0,1,1,2,1,3,0,0,0,3,0,0,4,0,7,0,2,0,2,0,0,4,0.666666667,0,0,1,0,4,5,0.333333333,0,0,0,0,0,0,0
2/18/04,2,2004,1,6,0,1,1,2,2,4,0,0,0,3,0,9,6,0,18,2.25,0,0,1,0,0,1,0.25,0,0,1,0,1,2,0.25,0,0,0,0,0,0,0
2/18/04,2,2004,1,7,0,1,1,2,3,5,0,0,0,0,0,2,4,1,7,0.4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2/18/04,2,2004,1,8,0,1,1,1,0,1,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/18/04,2,2004,1,9,0,1,1,2,1,3,0,0,0,1,0,0,1,0,2,0,0,0,1,0,0,1,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/18/04,2,2004,1,10,0,1,1,1,0,1,0,0,0,2,1,1,0,0,4,1,0,0,0,0,0,0,0,2,0,0,1,1,4,0,0,0,0,0,0,0,0
3/26/04,3,2004,1,1,0,1,2,2,3,5,0,0,0,0,0,3,0,0,3,0.6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3/26/04,3,2004,1,2,0,1,2,2,2,4,0,0,0,2,1,6,0,2,11,1.5,0,1,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0
3/26/04,3,2004,1,3,0,1,2,2,3,5,0,0,0,9,1,1,0,0,11,0.2,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0
3/26/04,3,2004,1,4,0,1,2,2,4,6,0,0,0,1,0,6,1,0,8,1,0,0,0,0,0,0,0,0,0,1,0,1,2,0.166666667,0,0,0,0,0,0,0
3/26/04,3,2004,1,5,0,1,2,2,1,3,0,0,0,2,1,9,5,1,18,3,0,0,1,0,0,1,0.333333333,2,1,2,1,1,7,0.666666667,0,0,0,0,0,0,0
3/26/04,3,2004,1,6,0,1,2,1,2,3,0,0,0,0,0,2,0,0,2,0.666666667,0,0,1,0,0,1,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/26/04,3,2004,1,7,0,1,2,2,1,3,0,0,0,0,0,4,0,4,8,1.333333333,0,0,2,0,2,4,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/26/04,3,2004,1,8,0,1,2,1,0,1,0,0,0,10,0,4,0,0,14,4,0,0,0,0,0,0,0,7,0,0,0,1,8,0,0,0,0,0,0,0,0
3/26/04,3,2004,1,9,0,1,2,2,1,3,0,0,0,0,0,7,2,2,11,2.333333333,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/26/04,3,2004,1,10,0,1,2,2,0,2,0,0,0,4,0,3,0,2,9,1.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/21/04,4,2004,1,1,0,1,2,3,5,8,0,0,0,0,0,3,3,2,8,0.375,0,0,0,1,0,1,0,1,0,2,0,0,3,0.25,0,0,0,0,0,0,0
4/21/04,4,2004,1,2,0,1,2,2,0,2,0,0,0,1,0,7,0,0,8,3.5,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0
4/21/04,4,2004,1,3,0,1,2,2,3,5,0,0,0,1,0,2,1,0,4,0.4,0,0,1,0,0,1,0.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4/21/04,4,2004,1,4,0,1,2,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0.2,0,0,0,0,0,0,0
4/21/04,4,2004,1,5,0,1,2,2,1,3,0,0,0,2,0,10,2,0,14,3.333333333,0,0,0,0,0,0,0,2,0,0,1,2,5,0,0,0,0,0,0,0,0
4/21/04,4,2004,1,6,0,1,2,2,2,4,0,0,0,0,0,6,3,4,13,1.5,0,0,0,0,0,0,0,0,0,0,4,1,5,0,0,0,0,0,0,0,0
4/21/04,4,2004,1,7,0,1,2,1,3,4,0,0,0,0,0,2,0,1,3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/21/04,4,2004,1,8,0,1,2,2,0,2,0,0,0,11,1,6,7,2,27,3,0,0,1,0,0,1,0.5,2,1,2,1,2,8,1,0,0,0,0,0,0,0
4/21/04,4,2004,1,9,0,1,2,1,3,4,0,0,0,1,0,10,2,0,13,2.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/21/04,4,2004,1,10,0,1,2,1,0,1,0,0,0,4,0,7,4,0,15,7,0,0,0,0,0,0,0,2,0,2,1,4,9,2,0,0,0,0,0,0,0
5/27/04,5,2004,1,1,0,1,2,2,3,5,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,27,2,1,4,26,60,0.2,0,0,0,0,0,0,0
5/27/04,5,2004,1,2,0,1,2,2,1,3,0,0,0,3,2,2,5,0,12,0.666666667,0,0,0,1,0,1,0,9,0,17,16,0,42,5.666666667,0,0,0,0,0,0,0
5/27/04,5,2004,1,3,0,1,2,2,3,5,0,0,0,0,1,1,2,0,4,0.2,0,0,0,0,0,0,0,6,0,3,9,2,20,0.6,0,0,0,0,0,0,0
5/27/04,5,2004,1,4,0,1,2,1,0,1,0,0,0,2,0,0,0,2,4,0,0,0,0,0,0,0,0,1,0,1,0,1,3,1,0,0,0,0,0,0,0
5/27/04,5,2004,1,5,0,1,2,2,1,3,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,17,3,2,11,7,40,0.666666667,0,0,0,0,0,0,0
5/27/04,5,2004,1,6,0,1,2,2,2,4,0,0,0,3,0,3,2,0,8,0.75,0,0,1,0,0,1,0.25,22,2,11,16,23,74,2.75,0,0,0,0,0,0,0
5/27/04,5,2004,1,7,0,1,2,2,3,5,0,0,0,0,0,0,3,2,5,0,0,0,0,0,0,0,0,12,0,0,6,7,25,0,0,0,0,0,0,0,0
5/27/04,5,2004,1,8,0,1,2,2,3,5,0,0,0,2,1,5,8,6,22,1,0,0,2,0,2,4,0.4,26,2,0,21,17,66,0,0,0,1,0,0,1,0.2
5/27/04,5,2004,1,9,0,1,2,1,0,1,0,0,0,11,2,0,3,3,19,0,0,0,0,0,0,0,0,48,13,0,19,50,130,0,0,0,0,0,0,0,0
5/27/04,5,2004,1,10,0,1,2,2,0,2,0,0,0,4,2,5,2,0,13,2.5,0,0,0,0,0,0,0,0,4,0,7,22,33,0,0,0,0,0,0,0,0
6/24/04,6,2004,1,1,0,1,1,2,5,7,0,0,0,0,0,2,2,2,6,0.285714286,0,0,2,0,0,2,0.285714286,21,4,12,31,13,81,1.714285714,0,0,0,0,0,0,0
6/24/04,6,2004,1,2,0,1,1,2,1,3,0,0,0,2,0,1,1,0,4,0.333333333,0,0,0,0,0,0,0,2,2,0,0,3,7,0,0,0,0,0,0,0,0
6/24/04,6,2004,1,3,0,1,1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,6,2,15,0.6,0,0,0,0,0,0,0
6/24/04,6,2004,1,4,0,1,1,2,3,5,0,0,0,0,0,1,0,0,1,0.2,0,0,0,0,0,0,0,7,1,0,1,0,9,0,0,0,0,0,0,0,0
6/24/04,6,2004,1,5,0,1,1,2,1,3,0,0,0,0,0,3,2,0,5,1,0,0,0,1,0,1,0,21,2,13,19,13,68,4.333333333,0,0,0,0,0,0,0
6/24/04,6,2004,1,6,0,1,1,2,2,4,0,0,0,0,0,1,1,0,2,0.25,0,0,0,1,0,1,0,11,3,7,16,6,43,1.75,0,0,0,0,0,0,0
6/24/04,6,2004,1,7,0,1,1,2,3,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,0,8,3,15,0,0,0,0,0,0,0,0
6/24/04,6,2004,1,8,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,6,11,9,42,6,0,0,0,0,0,0,0
6/24/04,6,2004,1,9,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
6/24/04,6,2004,1,10,0,1,1,2,0,2,0,0,0,0,0,1,0,0,1,0.5,0,0,0,0,0,0,0,13,0,1,3,4,21,0.5,0,0,0,0,0,0,0
7/29/04,7,2004,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,0,0,0,1,6,0,0,0,0,0,0,0,0
7/29/04,7,2004,1,2,0,1,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,4,0.333333333,0,0,0,0,0,0,0
7/29/04,7,2004,1,3,0,1,1,2,3,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.2,0,0,0,0,0,0,0
7/29/04,7,2004,1,4,0,1,1,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
7/29/04,7,2004,1,5,0,1,1,2,1,3,0,0,0,0,0,1,1,0,2,0.333333333,1,0,1,0,0,2,0.333333333,9,0,0,4,1,14,0,0,0,0,0,0,0,0
7/29/04,7,2004,1,6,0,1,1,1,3,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,11,0,5,0,2,18,1.25,0,0,0,0,0,0,0
7/29/04,7,2004,1,7,0,1,1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,5,0,0,0,0,0,0,0,0
7/29/04,7,2004,1,7,0,1,1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,5,0,0,0,0,0,0,0,0
7/29/04,7,2004,1,8,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,1,0,6,0,0,0,0,0,0,0,0
7/29/04,7,2004,1,8,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,1,0,6,0,0,0,0,0,0,0,0
8/27/04,8,2004,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0,16,3,4,3,14,40,4,0,0,0,0,0,0,0
8/27/04,8,2004,1,2,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,1,1,11,0.5,0,0,0,0,0,0,0
8/27/04,8,2004,1,3,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,7,1,0,0,0,0,0,0,0
8/27/04,8,2004,1,4,0,1,1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0.2,0,0,0,0,0,0,0
8/27/04,8,2004,1,5,0,1,1,2,1,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0.333333333,4,0,1,1,2,8,0.333333333,0,0,0,0,0,0,0
8/27/04,8,2004,1,6,0,1,1,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,4,11,0.2,0,0,0,0,0,0,0
8/27/04,8,2004,1,7,0,1,1,2,4,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,3,0,0,0,0,0,0,0,0
8/27/04,8,2004,1,8,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,4,1,2,0,0,0,2,4,0,0,0,0,0,0,0,0
8/27/04,8,2004,1,9,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,4,0,0,0,0,0,0,0,0
8/27/04,8,2004,1,10,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,1,0,1,1,7,0,0,0,0,0,0,0,0
9/21/04,9,2004,1,1,0,1,3,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/21/04,9,2004,1,2,0,1,3,1,3,4,0,0,0,0,0,2,2,2,6,0.5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
9/21/04,9,2004,1,3,0,1,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,6,0,0,0,0,0,0,0,0
9/21/04,9,2004,1,4,0,1,3,1,2,3,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,3,0.333333333,1,1,0,0,0,2,0,0,0,0,0,0,0,0
9/21/04,9,2004,1,5,0,1,3,2,1,3,0,0,0,1,0,2,1,0,4,0.666666667,0,0,0,0,0,0,0,4,1,1,0,0,6,0.333333333,0,0,0,0,0,0,0
9/21/04,9,2004,1,6,0,1,3,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,3,0.5,6,0,0,0,2,8,0,0,0,0,0,0,0,0
9/21/04,9,2004,1,7,0,1,3,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
9/21/04,9,2004,1,8,0,1,3,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
9/21/04,9,2004,1,9,0,1,3,1,4,5,0,0,0,0,0,1,1,0,2,0.2,1,0,0,0,1,2,0,2,0,1,1,0,4,0.2,0,0,0,0,0,0,0
9/27/04,9,2004,1,10,0,1,3,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,6,1,11,0,0,4,0,15,0,0,0,0,0,0,0,0
10/28/04,10,2004,1,1,0,1,3,1,3,4,0,0,0,2,1,2,0,1,6,0.5,0,3,1,0,0,4,0.25,6,2,0,0,0,8,0,0,0,0,0,0,0,0
10/28/04,10,2004,1,2,0,1,3,1,1,2,0,0,0,3,0,2,1,0,6,1,2,0,3,1,0,6,1.5,25,2,5,7,10,49,2.5,0,0,0,0,0,0,0
10/28/04,10,2004,1,3,0,1,3,2,3,5,0,0,0,1,0,1,0,0,2,0.2,1,0,1,0,0,2,0.2,0,0,0,4,0,4,0,0,0,0,0,0,0,0
10/28/04,10,2004,1,4,0,1,3,1,3,4,0,0,0,1,0,2,0,0,3,0.5,1,0,0,0,0,1,0,2,0,0,5,0,7,0,0,0,0,0,0,0,0
10/28/04,10,2004,1,5,0,1,3,2,1,3,0,0,0,0,0,5,0,0,5,1.666666667,0,1,1,0,0,2,0.333333333,17,6,0,18,8,49,0,0,0,0,0,0,0,0
10/28/04,10,2004,1,6,0,1,3,2,2,4,0,0,0,4,0,4,4,3,15,1,12,0,0,0,0,12,0,19,13,12,7,17,68,3,0,0,0,0,0,0,0
10/28/04,10,2004,1,7,0,1,3,1,2,3,0,0,0,3,14,17,5,5,44,5.666666667,0,0,1,0,1,2,0.333333333,3,1,4,3,4,15,1.333333333,0,0,0,0,0,0,0
10/28/04,10,2004,1,8,0,1,3,1,0,1,0,0,0,3,0,5,0,1,9,5,2,0,0,0,1,3,0,10,1,2,2,2,17,2,0,1,0,0,0,1,0
10/28/04,10,2004,1,9,0,1,3,1,0,1,0,0,0,4,0,2,0,11,17,2,3,0,1,0,0,4,1,24,6,0,9,11,50,0,0,0,0,0,0,0,0
10/28/04,10,2004,1,10,0,1,3,2,0,2,0,0,0,4,0,3,0,0,7,1.5,3,0,1,0,0,4,0.5,31,23,2,14,12,82,1,0,0,1,0,0,1,0.5
11/23/04,11,2004,1,1,0,1,3,1,0,1,0,0,0,0,0,1,0,1,2,1,2,0,0,0,0,2,0,24,4,7,3,11,49,7,0,0,0,0,0,0,0
11/23/04,11,2004,1,2,0,1,3,2,0,2,0,0,0,2,0,1,0,2,5,0.5,2,0,0,2,2,6,0,8,2,6,4,1,21,3,0,0,0,0,0,0,0
11/23/04,11,2004,1,3,0,1,3,2,0,2,0,0,0,0,0,1,0,0,1,0.5,0,0,2,0,3,5,1,1,0,0,2,3,6,0,0,0,0,0,0,0,0
11/23/04,11,2004,1,4,0,1,3,2,3,5,0,0,0,0,0,0,0,0,0,0,2,0,4,0,2,8,0.8,30,8,11,7,0,56,2.2,0,0,0,0,0,0,0
11/23/04,11,2004,1,5,0,1,3,2,3,5,0,0,0,1,1,2,0,2,6,0.4,0,0,1,0,0,1,0.2,10,2,15,4,2,33,3,0,0,1,1,0,2,0.2
11/23/04,11,2004,1,6,0,1,3,2,3,5,0,0,0,0,0,1,0,0,1,0.2,0,0,0,0,0,0,0,2,1,1,0,0,4,0.2,0,0,0,0,0,0,0
11/23/04,11,2004,1,7,0,1,3,2,2,4,0,0,0,1,0,3,1,2,7,0.75,0,0,0,0,0,0,0,3,0,2,0,5,10,0.5,0,0,0,0,0,0,0
11/23/04,11,2004,1,8,0,1,3,2,2,4,0,0,0,3,0,3,0,0,6,0.75,4,0,5,0,0,9,1.25,2,0,16,5,2,25,4,0,0,0,0,0,0,0
11/23/04,11,2004,1,9,0,1,3,1,0,1,0,0,0,3,0,0,0,1,4,0,0,0,0,0,0,0,0,13,5,2,0,1,21,2,0,0,0,0,0,0,0
11/23/04,11,2004,1,10,0,1,3,2,0,2,0,0,0,2,1,3,0,0,6,1.5,0,0,1,0,0,1,0.5,55,21,16,5,10,107,8,0,0,0,0,0,0,0
12/15/04,12,2004,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,31,7,21,12,14,85,21,0,0,0,0,0,0,0
12/16/04,12,2004,1,2,0,1,1,1,2,3,0,0,0,1,0,0,0,1,2,0,2,0,1,0,1,4,0.333333333,7,1,4,2,5,19,1.333333333,0,0,0,0,0,0,0
12/17/04,12,2004,1,3,0,1,1,3,3,6,0,0,0,2,0,0,0,1,3,0,0,0,0,1,2,3,0,0,0,3,10,6,19,0.5,0,0,0,0,0,0,0
12/18/04,12,2004,1,4,0,1,1,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0.25,4,1,17,2,3,27,4.25,0,0,0,0,0,0,0
12/19/04,12,2004,1,5,0,1,1,2,2,4,0,0,0,1,0,3,0,0,4,0.75,1,0,0,1,0,2,0,34,11,18,15,16,94,4.5,0,0,0,0,0,0,0
12/20/04,12,2004,1,6,0,1,1,1,3,4,0,0,0,1,0,2,0,0,3,0.5,0,0,0,0,1,1,0,6,0,4,1,4,15,1,0,0,0,0,0,0,0
12/21/04,12,2004,1,7,0,1,1,1,2,3,0,0,0,0,0,1,1,0,2,0.333333333,0,0,0,0,1,1,0,15,2,12,11,18,58,4,0,0,0,0,0,0,0
12/22/04,12,2004,1,8,0,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,25,18,0,21,146,9,0,0,0,0,0,0,0
12/23/04,12,2004,1,9,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,30,15,0,25,20,90,0,0,0,0,0,0,0,0
12/24/04,12,2004,1,10,0,1,1,1,0,1,0,0,0,1,0,0,0,2,3,0,3,0,0,1,1,5,0,41,10,11,16,17,95,11,0,0,0,0,0,0,0
1/25/05,1,2005,1,1,0,1,1,1,0,1,0,0,0,1,1,2,0,1,5,2,0,0,0,0,0,0,0,6,0,0,1,2,9,0,0,0,0,0,0,0,0
1/25/05,1,2005,1,2,0,1,1,2,1,3,0,0,0,3,1,0,2,0,6,0,0,2,0,0,0,2,0,2,1,0,0,0,3,0,0,0,0,0,0,0,0
1/25/05,1,2005,1,3,0,1,1,1,2,3,0,0,0,0,1,0,0,1,2,0,0,1,0,0,1,2,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0
1/25/05,1,2005,1,4,0,1,1,1,3,4,0,0,0,1,2,3,2,1,9,0.75,0,0,2,0,0,2,0.5,5,0,3,1,0,9,0.75,0,0,0,0,0,0,0
1/25/05,1,2005,1,5,0,1,1,2,1,3,0,0,0,0,0,2,1,0,3,0.666666667,1,0,0,0,0,1,0,0,3,0,1,0,4,0,0,0,0,0,0,0,0
1/25/05,1,2005,1,6,0,1,1,2,4,6,0,0,0,3,1,0,1,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/25/05,1,2005,1,7,0,1,1,2,2,4,0,0,0,1,0,1,1,0,3,0.25,0,0,0,1,0,1,0,1,0,0,1,1,3,0,0,0,0,0,0,0,0
1/25/05,1,2005,1,8,0,1,1,1,0,1,0,0,0,3,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/25/05,1,2005,1,9,0,1,1,1,0,1,0,0,0,1,0,1,1,0,3,1,0,0,0,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,0,0,0
1/25/05,1,2005,1,10,0,1,1,2,0,2,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,13,1,0,0,2,16,0,0,0,0,0,0,0,0
2/25/05,2,2005,1,1,0,1,1,1,0,1,0,0,0,3,0,3,0,0,6,3,0,0,0,0,2,2,0,1,0,2,0,2,5,2,0,0,0,0,0,0,0
2/25/05,2,2005,1,2,0,1,1,2,1,3,0,0,0,3,3,7,3,4,20,2.333333333,0,0,0,0,0,0,0,3,1,2,0,1,7,0.666666667,0,0,0,0,0,0,0
2/25/05,2,2005,1,3,0,1,1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,4,0,0,0,0,0,0,0,0
2/25/05,2,2005,1,4,0,1,1,2,3,5,0,0,0,2,0,2,0,3,7,0.4,0,0,1,0,0,1,0.2,2,1,0,0,1,4,0,0,0,0,0,0,0,0
2/25/05,2,2005,1,5,0,1,1,1,2,3,0,0,0,4,0,8,0,0,12,2.666666667,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0
2/25/05,2,2005,1,6,0,1,1,2,2,4,0,0,0,0,0,1,0,0,1,0.25,0,0,0,0,0,0,0,0,0,2,2,1,5,0.5,0,0,0,0,0,0,0
2/25/05,2,2005,1,7,0,1,1,2,1,3,0,0,0,16,3,5,3,4,31,1.666666667,0,0,0,0,0,0,0,0,0,1,0,1,2,0.333333333,0,0,0,0,0,0,0
2/25/05,2,2005,1,8,0,1,1,1,2,3,0,0,0,3,1,1,0,1,6,0.333333333,0,0,0,0,0,0,0,6,3,0,0,1,10,0,0,0,0,0,0,0,0
2/25/05,2,2005,1,9,0,1,1,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/25/05,2,2005,1,10,0,1,1,2,0,2,0,0,0,0,0,0,1,0,1,0,4,0,1,1,0,6,0.5,7,2,4,2,4,19,2,0,0,0,0,0,0,0
3/18/05,3,2005,1,1,0,1,2,1,0,1,0,0,0,2,1,3,5,0,11,3,3,0,2,1,1,7,2,2,1,1,0,0,4,1,0,0,0,0,0,0,0
3/18/05,3,2005,1,2,0,1,2,2,0,2,0,0,0,4,1,2,4,1,12,1,3,0,1,3,2,9,0.5,13,1,0,2,3,19,0,0,0,0,0,0,0,0
3/18/05,3,2005,1,3,0,1,2,1,4,5,0,0,1,7,2,2,3,0,14,0.4,3,1,2,0,0,6,0.4,8,2,1,2,7,20,0.2,0,0,0,0,0,0,0
3/18/05,3,2005,1,4,0,1,2,1,3,4,0,0,0,2,1,4,2,1,10,1,0,0,5,0,0,5,1.25,5,0,2,0,0,7,0.5,0,0,0,0,0,0,0
3/18/05,3,2005,1,5,0,1,2,2,2,4,0,0,0,2,1,2,1,2,8,0.5,2,0,3,2,4,11,0.75,11,1,1,1,3,17,0.25,0,0,0,0,0,0,0
3/18/05,3,2005,1,6,0,1,2,2,2,4,0,0,0,3,1,4,0,3,11,1,2,0,2,0,1,5,0.5,4,0,0,0,0,4,0,0,0,0,0,0,0,0
3/18/05,3,2005,1,7,0,1,2,1,2,3,0,0,0,0,0,3,0,0,3,1,0,0,1,1,1,3,0.333333333,0,0,1,0,0,1,0.333333333,0,0,0,0,0,0,0
3/18/05,3,2005,1,8,0,1,2,1,0,1,0,0,0,4,0,0,1,2,7,0,0,0,0,0,0,0,0,4,1,0,2,0,7,0,0,0,0,0,0,0,0
3/18/05,3,2005,1,9,0,1,2,1,3,4,0,0,0,2,1,0,0,0,3,0,1,0,0,1,2,4,0,2,0,0,0,3,5,0,0,0,0,0,0,0,0
